movieId,title,genres,matched_title
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance,Daddy's Little Girls
51084,Music and Lyrics (2007),Comedy|Romance,Music and Lyrics
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,The Number 23
51088,Reno 911!: Miami (2007),Comedy,Reno 911!: Miami
51091,Black Snake Moan (2006),Drama,Black Snake Moan
51167,My Father and My Son (Babam ve oglum) (2005),Drama,My Father and My Son
51174,Factory Girl (2006),Drama,Factory Girl
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,Hot Fuzz
51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance,Golden Door
51357,Citizen X (1995),Crime|Drama|Thriller,Citizen X
51412,Next (2007),Action|Sci-Fi|Thriller,Europe 2007
51471,Amazing Grace (2006),Drama|Romance,Amazing Grace
51498,2001 Maniacs (2005),Comedy|Horror,2001 Maniacs
51540,Zodiac (2007),Crime|Drama|Thriller,Zodiac
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,Thrasher - King of the Road 2005
51562,Babylon 5: The Gathering (1993),Sci-Fi,Babylon 5: The Gathering
51573,Meshes of the Afternoon (1943),Fantasy,Meshes of the Afternoon
51575,Wild Hogs (2007),Adventure|Comedy,Wild Hogs
51662,300 (2007),Action|Fantasy|War|IMAX,V-Day 2007
51666,"Abandoned, The (2006)",Horror|Mystery|Thriller,The Abandoned
51694,Starter for 10 (2006),Drama|Romance,Starter for 10
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,The Last Mimzy
51705,Priceless (Hors de prix) (2006),Comedy|Romance,2006 Paris Roubaix
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,The Cure: Festival 2005
51834,Becoming Jane (2007),Drama|Romance,Becoming Jane
51884,"Namesake, The (2006)",Drama|Romance,The Namesake
51903,I Think I Love My Wife (2007),Comedy|Drama|Romance,I Think I Love My Wife
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller,Premonition
51927,Dead Silence (2007),Horror|Mystery|Thriller,Dead Silence
51931,Reign Over Me (2007),Drama,Reign Over Me
51933,Pride (2007),Drama,Europe 2007
51935,Shooter (2007),Action|Drama|Thriller,Shooter
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller,The Hills Have Eyes 2
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,TNA Destination X 2007
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,Bar to Bar 2006
52241,"Lookout, The (2007)",Crime|Drama|Thriller,The Lookout
52245,Blades of Glory (2007),Comedy|Romance,Blades of Glory
52279,Are We Done Yet? (2007),Comedy,Are We Done Yet?
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,Grindhouse
52283,"Reaping, The (2007)",Horror|Thriller,The Reaping
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,Meet the Robinsons
52299,American Hardcore (2006),Documentary,American Hardcore
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,The Inglorious Bastards
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,Sunshine
52375,"Hoax, The (2007)",Crime|Drama,The Hoax
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,How the Grinch Stole Christmas!
52458,Disturbia (2007),Drama|Thriller,Disturbia
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,Aqua Teen Hunger Force Colon Movie Film for Theaters
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,La Vie en Rose
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,Fracture
52644,Vacancy (2007),Horror|Thriller,Vacancy
52668,In the Land of Women (2007),Comedy|Drama|Romance,In the Land of Women
52694,Mr. Bean's Holiday (2007),Comedy,Mr. Bean's Holiday
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,The Invisible
52715,Kickin It Old Skool (2007),Comedy,Kickin' It Old Skool
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,Spider-Man 3
52724,Lucky You (2007),Comedy|Drama,Lucky You
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,It's a Very Merry Muppet Christmas Movie
52767,21 Up (1977),Documentary,21 Up
52784,Sharkwater (2006),Documentary,Sharkwater
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,Maniac Cop
52867,"Ex, The (2007)",Comedy|Romance,Europe 2007
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,2006 Paris Roubaix
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,Day of Wrath
52952,This Is England (2006),Drama,This Is England
52967,Away from Her (2006),Drama,From Far Away
52973,Knocked Up (2007),Comedy|Drama|Romance,Knocked Up
52975,Hairspray (2007),Comedy|Drama|Musical,Hairspray
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,28 Weeks Later
53022,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance,Wheels on Meals
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,Jonestown: The Life and Death of Peoples Temple
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,Shrek the Third
53123,Once (2006),Drama|Musical|Romance,October 2006
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,Pirates of the Caribbean: At World's End
53127,Bug (2007),Drama|Horror|Thriller,Europe 2007
53129,Mr. Brooks (2007),Crime|Drama|Thriller,Mr. Brooks
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,The Librarian: Return to King Solomon's Mines
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,The Librarian: Quest for the Spear
53143,Fay Grim (2006),Action|Thriller,Fay Grim
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,"I'm a Cyborg, but That's OK"
53280,"Breed, The (2006)",Horror|Thriller,The Breed
53318,Cashback (2006),Comedy|Drama|Romance,Cashback
53322,Ocean's Thirteen (2007),Crime|Thriller,Ocean's Thirteen
53326,Them (Ils) (2006),Horror,The Who: Glasgow 7/9/2006
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance,WWE Royal Rumble 1999
53435,Hostel: Part II (2007),Crime|Horror|Thriller,Hostel: Part II
53447,Paranoid Park (2007),Crime|Drama,Paranoid Park
53450,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror,The Legend of Sleepy Hollow
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi,"Kay Serra Serra/The Mirrors (New Paltz Diary, 1975)"
53460,Surf's Up (2007),Animation|Children|Comedy,Surf's Up
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Fantastic Four: Rise of the Silver Surfer
53466,Nancy Drew (2007),Adventure|Crime|Thriller,Nancy Drew
53468,Fido (2006),Comedy|Horror|Thriller,Video 3000
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,Death Proof
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,Rescue Dawn
53574,"TV Set, The (2006)",Comedy|Drama,The Net 2.0
53578,"Valet, The (La doublure) (2006)",Comedy,TNA Victory Road 2006
53808,Bring It On: All or Nothing (2006),Comedy,Nothing to Be Afraid Of
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,Enigmas of the World: The Ghost of Amelia Fox
53894,Sicko (2007),Documentary|Drama,Sicko
53921,"Mighty Heart, A (2007)",Drama|Thriller,A Mighty Heart
53953,1408 (2007),Drama|Horror|Thriller,1408
53956,Death at a Funeral (2007),Comedy,Death at a Funeral
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,Live Free or Die Hard
53974,License to Wed (2007),Comedy|Romance,License to Wed
53993,Evan Almighty (2007),Comedy|Fantasy,Evan Almighty
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,Transformers
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,Harry Potter and the Order of the Phoenix
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,I Now Pronounce You Chuck & Larry
54116,First Snow (2006),Drama|Thriller,First Snow
54121,Broken Arrow (1950),Drama|Romance|Western,Broken Arrow
54185,Manufactured Landscapes (2006),Documentary,Manufactured Landscapes
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,Across the Universe
54256,Hot Rod (2007),Comedy,Hot Rod
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,Stardust
54272,"Simpsons Movie, The (2007)",Animation|Comedy,The Simpsons Movie
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,I Know Who Killed Me
54276,No Reservations (2007),Comedy|Drama|Romance,No Reservations
54281,Charlie Bartlett (2007),Comedy|Drama,Charlie Bartlett
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,The Bourne Ultimatum
54354,China Blue (2005),Documentary,China Blue
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,Paul Simon: BBC One Sessions 2006
54503,Superbad (2007),Comedy,Superbad
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,WWE The Great American Bash 2005
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,Rush Hour 3
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,The Last Legion
54732,Balls of Fury (2007),Comedy,Balls of Fury
54734,Sydney White (2007),Comedy,Sydney White
54736,"Kingdom, The (2007)",Action|Drama|Thriller,The Kingdom
54745,Rocket Science (2007),Comedy|Drama,Rocket Science
54768,Daddy Day Camp (2007),Children|Comedy,Daddy Day Camp
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,The Invasion
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,The Nanny Diaries
54785,Halloween (2007),Horror,Halloween
54787,Death Sentence (2007),Drama|Thriller,Death Sentence
54796,2 Days in Paris (2007),Comedy|Drama|Romance,2 Days in Paris
54881,"King of Kong, The (2007)",Documentary,The King of Minami 37
54908,Taxi 4 (2007),Action|Comedy,Taxi 4
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,Behind the Mask: The Rise of Leslie Vernon
54934,"Brothers Solomon, The (2007)",Comedy,The Brothers Solomon
54962,"Nines, The (2007)",Drama|Mystery,The Nines
54995,Planet Terror (2007),Action|Horror|Sci-Fi,Planet Terror
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,3:10 to Yuma
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,Shoot 'Em Up
55020,"Ten, The (2007)",Comedy,The Ten
55036,Gotti (1996),Crime|Drama,Gotti
55052,Atonement (2007),Drama|Romance|War,Atonement
55061,Electroma (2006),Drama|Sci-Fi,Electroma
55067,Requiem (2006),Drama|Thriller,Requiem
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,"4 Months, 3 Weeks and 2 Days"
55071,No End in Sight (2007),Documentary,No End in Sight
55080,"Brave One, The (2007)",Crime|Drama|Thriller,The Brave One
55094,In the Valley of Elah (2007),Drama|Mystery,In the Valley of Elah
55110,December Boys (2007),Drama,December Boys
55112,Shanghai Kiss (2007),Comedy|Drama|Romance,Shanghai Kiss
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,The Hunting Party
55118,Eastern Promises (2007),Crime|Drama|Thriller,Eastern Promises
55156,"Unreasonable Man, An (2006)",Documentary,WWE The Great American Bash 2006
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,Tekkonkinkreet
55190,Love and Other Disasters (2006),Comedy|Romance,Love and Other Disasters
55205,Interview (2007),Drama,Interview
55207,Cashback (2004),Comedy|Drama,Cashback
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,Resident Evil: Extinction
55241,Mr. Woodcock (2007),Comedy,Mr. Woodcock
55245,Good Luck Chuck (2007),Comedy|Romance,Good Luck Chuck
55247,Into the Wild (2007),Action|Adventure|Drama,Into the Wild
55250,"Game Plan, The (2007)",Comedy,The Game Plan
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War,"Lust, Caution"
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy,The Seeker: The Dark Is Rising
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,The Heartbreak Kid
55267,Dan in Real Life (2007),Comedy|Drama|Romance,Dan in Real Life
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,The Darjeeling Limited
55272,We Own the Night (2007),Crime|Drama,We Own the Night
55274,Elizabeth: The Golden Age (2007),Drama,Elizabeth: The Golden Age
55276,Michael Clayton (2007),Drama|Thriller,Michael Clayton
55278,Sleuth (2007),Drama|Mystery|Thriller,Sleuth
55280,Lars and the Real Girl (2007),Comedy|Drama,Lars and the Real Girl
55282,30 Days of Night (2007),Horror|Thriller,30 Days of Night
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,Gone Baby Gone
55292,"Comebacks, The (2007)",Comedy,The Comebacks
55294,Weirdsville (2007),Comedy|Crime|Drama,Weirdsville
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,The Assassination of Jesse James by the Coward Robert Ford
55391,10th & Wolf (2006),Crime|Drama|Thriller,10th & Wolf
55442,Persepolis (2007),Animation|Drama,Persepolis
55444,Control (2007),Drama,Control
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance,The Jane Austen Book Club
55492,"Last Winter, The (2006)",Horror,The Last Winter
55553,Black Sheep (2006),Comedy|Horror,Black Sheep
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama,The Edge of Heaven
55577,Saw IV (2007),Crime|Horror|Thriller,Saw IV
55620,For the Bible Tells Me So (2007),Documentary,For the Bible Tells Me So
55687,My Kid Could Paint That (2007),Documentary,My Kid Could Paint That
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,Héroes del Silencio Tour 2007
55729,King of California (2007),Comedy,King of California
55765,American Gangster (2007),Crime|Drama|Thriller,American Gangster
55768,Bee Movie (2007),Animation|Comedy,Bee Movie
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,Before the Devil Knows You're Dead
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,The Diving Bell and the Butterfly
55820,No Country for Old Men (2007),Crime|Drama,No Country for Old Men
55830,Be Kind Rewind (2008),Comedy,Be Kind Rewind
55844,Itty Bitty Titty Committee (2007),Comedy|Drama|Romance,Itty Bitty Titty Committee
55854,"Fugitive, The (1947)",Drama,The Fugitive
55872,August Rush (2007),Drama|Musical,August Rush
55908,"Man from Earth, The (2007)",Drama|Sci-Fi,The Man from Earth
55946,Lions For Lambs (2007),Drama|Thriller|War,Lions for Lambs
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,Beowulf
56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,Toppers In Concert 2006
56012,"Evening with Kevin Smith 2: Evening Harder, An (2006)",Comedy|Documentary,An Evening with Kevin Smith 2: Evening Harder
56022,Harrison Bergeron (1995),Drama|Sci-Fi,Harrison Bergeron
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy|Drama|Romance|War,Thrasher - King of the Road 2006
56145,"Mist, The (2007)",Horror|Sci-Fi,The Mist
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,Enchanted
56156,Hitman (2007),Action|Crime|Thriller,Hitman
56169,Awake (2007),Drama|Thriller,Force Attack 2007
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,The Golden Compass
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,I Am Legend
56176,Alvin and the Chipmunks (2007),Children|Comedy,Alvin and the Chipmunks
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,Futurama: Bender's Big Score
56274,Margot at the Wedding (2007),Drama,Margot at the Wedding
56286,I'm Not There (2007),Drama,I'm Not There
56333,"Savages, The (2007)",Comedy|Drama,The Savages
56336,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller,Wrong Turn 2: Dead End
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,The Orphanage
56367,Juno (2007),Comedy|Drama|Romance,Europe 2007
56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",Documentary,Denver and the Mile High Orchestra: Timeless Christmas
56389,My Blueberry Nights (2007),Drama|Romance,My Blueberry Nights
56563,Helvetica (2007),Documentary,Helvetica
56587,"Bucket List, The (2007)",Comedy|Drama,The Bucket List
56607,"Kite Runner, The (2007)",Drama,The Kite Runner
56620,"Deaths of Ian Stone, The (2007)",Horror|Thriller,The Deaths of Ian Stone
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,Yiddish Theater: A Love Story
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,Sweeney Todd: The Demon Barber of Fleet Street
56775,National Treasure: Book of Secrets (2007),Action|Adventure,National Treasure: Book of Secrets
56782,There Will Be Blood (2007),Drama|Western,There Will Be Blood
56788,Charlie Wilson's War (2007),Comedy|Drama|War,Charlie Wilson's War
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,Aliens vs Predator: Requiem
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,Walk Hard: The Dewey Cox Story
56837,As You Like It (2006),Comedy|Drama|Romance,As You Like It
56869,Drained (O cheiro do Ralo) (2006),Comedy,The Who: Grand Rapids 12/5/2006
56908,Dedication (2007),Comedy|Drama|Romance,Dedication
56915,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy,Thrasher - King of the Road 2007
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,Battlestar Galactica: Razor
56941,P.S. I Love You (2007),Comedy|Drama|Romance,P.S. I Love You
56949,27 Dresses (2008),Comedy|Romance,27 Dresses
57147,Cassandra's Dream (2007),Crime|Drama|Thriller,Cassandra's Dream
57183,Like Stars on Earth (Taare Zameen Par) (2007),Drama,Like Stars on Earth
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama,The Band's Visit
57274,[REC] (2007),Drama|Horror|Thriller,[REC]
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy,Love Under the Sign of the Dragon
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,Cloverfield
57421,Hatchet (2006),Comedy|Horror,Hatchet
57499,Heaven and Earth (Ten to Chi to) (1990),Action|Adventure|Drama|War,Heaven and Earth
57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,Best of 2001
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,The Girl Who Leapt Through Time
57522,First Sunday (2008),Comedy|Crime,First Sunday
57526,Untraceable (2008),Crime|Thriller,Untraceable
